product_id,product_name,category,subcategory,brand,price,cost,discount_percent,stock_quantity,rating,num_reviews,weight_kg,created_date,is_active,created_at
PROD_00004586,Quần jean 4586,Clothing,Quần jean,Brand_145,1549.79,659.27,36,599,4.0,1889,4.76,2022-11-14,False,2025-09-17 15:09:51.128888
PROD_00004587,Đồ uống 4587,Food,Đồ uống,Brand_132,1130.88,685.09,21,215,1.4,3861,8.31,2022-10-19,False,2025-09-17 15:09:51.128911
PROD_00004588,Camera 4588,Electronics,Camera,Brand_90,724.93,344.79,29,849,1.7,1373,1.96,2023-10-21,False,2025-09-17 15:09:51.128933
PROD_00004589,Bánh kẹo 4589,Food,Bánh kẹo,Brand_17,1589.99,481.11,38,816,3.0,1585,3.88,2023-08-11,True,2025-09-17 15:09:51.128956
PROD_00004590,Đồ nội thất 4590,Home,Đồ nội thất,Brand_126,836.4,533.57,46,890,4.3,4035,2.76,2023-07-08,True,2025-09-17 15:09:51.128978
PROD_00004591,Truyện tranh 4591,Books,Truyện tranh,Brand_7,112.29,57.34,23,87,1.6,1162,7.11,2025-01-11,True,2025-09-17 15:09:51.129001
PROD_00004592,Truyện tranh 4592,Books,Truyện tranh,Brand_139,1259.34,531.32,46,259,4.3,4155,5.65,2025-06-18,False,2025-09-17 15:09:51.129037
PROD_00004593,Hoa quả 4593,Food,Hoa quả,Brand_196,450.22,301.31,23,41,1.5,309,9.29,2023-05-31,False,2025-09-17 15:09:51.129083
PROD_00004594,Váy 4594,Clothing,Váy,Brand_46,28.89,9.15,30,255,3.5,1476,3.88,2025-07-06,False,2025-09-17 15:09:51.129113
PROD_00004595,Rau củ 4595,Food,Rau củ,Brand_117,1970.18,1092.47,50,668,2.9,4813,8.54,2025-09-10,True,2025-09-17 15:09:51.129139
PROD_00004596,Áo thun 4596,Clothing,Áo thun,Brand_28,1935.67,1125.91,16,386,2.2,871,6.33,2025-01-12,False,2025-09-17 15:09:51.129165
PROD_00004597,Dụng cụ nhà bếp 4597,Home,Dụng cụ nhà bếp,Brand_23,1438.96,979.73,49,729,4.4,4898,6.55,2022-09-17,False,2025-09-17 15:09:51.129191
PROD_00004598,Tablet 4598,Electronics,Tablet,Brand_166,618.55,221.43,18,472,1.5,2068,8.21,2024-05-20,False,2025-09-17 15:09:51.129214
PROD_00004599,Thực phẩm khô 4599,Food,Thực phẩm khô,Brand_126,1874.28,1110.17,5,368,2.5,2753,9.48,2025-07-05,False,2025-09-17 15:09:51.129238
PROD_00004600,Tiểu thuyết 4600,Books,Tiểu thuyết,Brand_90,400.12,232.32,40,119,3.5,4646,7.44,2022-11-27,True,2025-09-17 15:09:51.129260
PROD_00004601,Giày 4601,Clothing,Giày,Brand_130,301.38,128.27,36,987,1.6,3778,3.9,2023-03-15,False,2025-09-17 15:09:51.129283
PROD_00004602,Dụng cụ nhà bếp 4602,Home,Dụng cụ nhà bếp,Brand_178,1667.65,1138.7,16,766,2.3,3069,9.32,2024-09-30,True,2025-09-17 15:09:51.129306
PROD_00004603,Camera 4603,Electronics,Camera,Brand_111,915.76,369.83,14,431,1.3,1206,8.98,2023-12-07,True,2025-09-17 15:09:51.129329
PROD_00004604,Headphone 4604,Electronics,Headphone,Brand_194,574.42,365.44,32,70,4.7,3138,3.37,2024-06-09,False,2025-09-17 15:09:51.129351
PROD_00004605,Áo khoác 4605,Clothing,Áo khoác,Brand_55,260.96,127.35,26,545,2.3,4786,8.48,2024-09-14,False,2025-09-17 15:09:51.129373
PROD_00004606,Laptop 4606,Electronics,Laptop,Brand_118,1540.41,808.6,8,986,4.7,1398,1.85,2024-06-26,True,2025-09-17 15:09:51.129395
PROD_00004607,Giày 4607,Clothing,Giày,Brand_17,265.45,113.63,8,897,1.3,1338,6.68,2024-04-17,True,2025-09-17 15:09:51.129418
PROD_00004608,Hoa quả 4608,Food,Hoa quả,Brand_134,1966.28,602.07,43,218,2.6,815,8.84,2023-08-22,True,2025-09-17 15:09:51.129441
PROD_00004609,Dụng cụ nhà bếp 4609,Home,Dụng cụ nhà bếp,Brand_42,1804.88,963.46,7,269,2.6,2007,2.74,2023-10-24,True,2025-09-17 15:09:51.129464
PROD_00004610,Camera 4610,Electronics,Camera,Brand_16,276.75,183.28,0,846,2.1,4760,2.03,2023-05-07,False,2025-09-17 15:09:51.129487
PROD_00004611,Hoa quả 4611,Food,Hoa quả,Brand_41,355.42,191.24,28,8,4.2,2247,1.03,2025-04-13,False,2025-09-17 15:09:51.129509
PROD_00004612,Laptop 4612,Electronics,Laptop,Brand_78,1709.95,1014.83,20,864,1.7,4749,4.7,2024-11-14,True,2025-09-17 15:09:51.129531
PROD_00004613,Bánh kẹo 4613,Food,Bánh kẹo,Brand_198,1913.45,1027.33,11,658,1.1,2274,0.3,2025-04-25,False,2025-09-17 15:09:51.129554
PROD_00004614,Laptop 4614,Electronics,Laptop,Brand_46,1348.28,913.96,13,669,1.6,4540,8.97,2024-05-12,True,2025-09-17 15:09:51.129576
PROD_00004615,Áo khoác 4615,Clothing,Áo khoác,Brand_69,833.28,572.99,24,596,3.4,3570,5.2,2023-08-19,False,2025-09-17 15:09:51.129598
PROD_00004616,Giày 4616,Clothing,Giày,Brand_36,1916.48,1070.68,32,626,1.4,3153,3.83,2023-12-25,True,2025-09-17 15:09:51.129621
PROD_00004617,Sách học 4617,Books,Sách học,Brand_43,1894.52,1066.39,11,847,3.4,2978,1.99,2024-06-07,True,2025-09-17 15:09:51.129643
PROD_00004618,Váy 4618,Clothing,Váy,Brand_54,225.55,126.3,17,395,3.2,3306,2.85,2023-06-25,False,2025-09-17 15:09:51.129665
PROD_00004619,Sách học 4619,Books,Sách học,Brand_2,488.29,298.15,28,361,4.6,943,0.4,2023-11-26,False,2025-09-17 15:09:51.129687
PROD_00004620,Sách kỹ năng 4620,Books,Sách kỹ năng,Brand_196,1883.55,1219.42,33,127,4.3,3629,6.57,2025-04-22,False,2025-09-17 15:09:51.129709
PROD_00004621,Headphone 4621,Electronics,Headphone,Brand_39,1338.66,627.82,50,382,4.8,626,4.11,2025-07-08,True,2025-09-17 15:09:51.129731
PROD_00004622,Headphone 4622,Electronics,Headphone,Brand_141,546.03,252.78,12,394,3.1,2054,0.26,2023-12-16,True,2025-09-17 15:09:51.129753
PROD_00004623,Tiểu thuyết 4623,Books,Tiểu thuyết,Brand_114,38.25,12.77,33,197,3.1,2215,2.68,2023-06-05,False,2025-09-17 15:09:51.129775
PROD_00004624,Dụng cụ nhà bếp 4624,Home,Dụng cụ nhà bếp,Brand_95,1483.74,742.75,49,123,3.2,2076,2.29,2023-11-22,False,2025-09-17 15:09:51.129797
PROD_00004625,Dụng cụ nhà bếp 4625,Home,Dụng cụ nhà bếp,Brand_154,1007.14,375.01,13,192,2.8,693,7.69,2025-01-01,False,2025-09-17 15:09:51.129818
PROD_00004626,Đồ uống 4626,Food,Đồ uống,Brand_45,739.49,322.66,3,93,2.9,3597,5.15,2025-04-09,False,2025-09-17 15:09:51.129840
PROD_00004627,Hoa quả 4627,Food,Hoa quả,Brand_28,1483.98,533.03,30,301,3.0,1022,6.9,2023-06-22,False,2025-09-17 15:09:51.129862
PROD_00004628,Sách kỹ năng 4628,Books,Sách kỹ năng,Brand_24,1828.78,873.67,40,737,2.9,289,7.53,2024-09-01,False,2025-09-17 15:09:51.129884
PROD_00004629,Tiểu thuyết 4629,Books,Tiểu thuyết,Brand_103,626.07,278.43,13,676,3.8,2466,5.67,2023-03-22,False,2025-09-17 15:09:51.129906
PROD_00004630,Headphone 4630,Electronics,Headphone,Brand_11,1477.92,622.97,31,77,2.3,885,0.88,2023-04-30,False,2025-09-17 15:09:51.129928
PROD_00004631,Đồ trang trí 4631,Home,Đồ trang trí,Brand_185,113.65,38.58,11,81,2.0,1251,9.69,2025-05-10,False,2025-09-17 15:09:51.129950
PROD_00004632,Đồ trang trí 4632,Home,Đồ trang trí,Brand_38,1036.85,628.71,37,290,2.3,995,9.59,2025-03-23,False,2025-09-17 15:09:51.129974
PROD_00004633,Giày 4633,Clothing,Giày,Brand_140,1793.98,1150.45,47,698,3.1,1151,6.53,2024-07-27,True,2025-09-17 15:09:51.129996
PROD_00004634,Đồ uống 4634,Food,Đồ uống,Brand_123,1471.27,528.12,38,865,5.0,4520,7.25,2024-01-16,True,2025-09-17 15:09:51.130019
PROD_00004635,Sách kỹ năng 4635,Books,Sách kỹ năng,Brand_6,1955.17,601.94,47,789,1.6,4606,3.9,2024-10-03,True,2025-09-17 15:09:51.130041
PROD_00004636,Áo thun 4636,Clothing,Áo thun,Brand_74,1442.26,875.68,44,949,4.4,3865,3.21,2023-02-15,True,2025-09-17 15:09:51.130063
PROD_00004637,Quần jean 4637,Clothing,Quần jean,Brand_192,1322.97,650.04,48,515,4.6,3908,3.34,2024-01-23,True,2025-09-17 15:09:51.130087
PROD_00004638,Sách kỹ năng 4638,Books,Sách kỹ năng,Brand_31,156.95,75.56,19,817,1.0,2936,8.6,2023-03-13,True,2025-09-17 15:09:51.130110
PROD_00004639,Đồ uống 4639,Food,Đồ uống,Brand_95,27.23,8.95,6,19,3.3,328,5.13,2025-05-19,True,2025-09-17 15:09:51.130133
PROD_00004640,Hoa quả 4640,Food,Hoa quả,Brand_93,318.92,208.82,40,464,1.1,2650,2.95,2023-03-20,False,2025-09-17 15:09:51.130155
PROD_00004641,Tiểu thuyết 4641,Books,Tiểu thuyết,Brand_76,1074.92,521.99,49,62,4.7,3732,6.0,2025-02-01,True,2025-09-17 15:09:51.130177
PROD_00004642,Thực phẩm khô 4642,Food,Thực phẩm khô,Brand_98,854.36,258.17,3,679,2.3,4677,0.27,2024-03-29,True,2025-09-17 15:09:51.130199
PROD_00004643,Rau củ 4643,Food,Rau củ,Brand_56,1586.04,888.03,46,477,4.2,3844,9.47,2023-10-06,True,2025-09-17 15:09:51.130221
PROD_00004644,Bánh kẹo 4644,Food,Bánh kẹo,Brand_20,292.79,112.28,4,745,3.2,1171,5.58,2024-02-20,False,2025-09-17 15:09:51.130243
PROD_00004645,Smartphone 4645,Electronics,Smartphone,Brand_139,481.06,298.71,48,287,3.9,1791,9.95,2023-11-03,False,2025-09-17 15:09:51.130268
PROD_00004646,Headphone 4646,Electronics,Headphone,Brand_89,991.25,410.37,37,336,4.1,4389,5.96,2022-10-12,True,2025-09-17 15:09:51.130290
PROD_00004647,Váy 4647,Clothing,Váy,Brand_196,704.87,421.89,47,434,1.6,4628,3.76,2024-09-03,False,2025-09-17 15:09:51.130312
PROD_00004648,Sách kỹ năng 4648,Books,Sách kỹ năng,Brand_102,96.82,46.85,24,993,1.9,3394,8.2,2025-05-08,False,2025-09-17 15:09:51.130334
PROD_00004649,Camera 4649,Electronics,Camera,Brand_38,1178.19,366.39,33,38,4.6,4915,5.66,2023-02-18,False,2025-09-17 15:09:51.130356
PROD_00004650,Váy 4650,Clothing,Váy,Brand_59,1865.42,977.21,38,165,2.4,4597,9.49,2023-03-02,False,2025-09-17 15:09:51.130378
PROD_00004651,Tiểu thuyết 4651,Books,Tiểu thuyết,Brand_70,1920.69,895.51,49,505,1.3,1806,5.93,2023-10-10,False,2025-09-17 15:09:51.130399
PROD_00004652,Đồ trang trí 4652,Home,Đồ trang trí,Brand_73,502.06,307.78,39,132,3.1,1960,2.7,2023-11-08,True,2025-09-17 15:09:51.130421
PROD_00004653,Đồ trang trí 4653,Home,Đồ trang trí,Brand_131,630.14,270.57,14,489,2.0,57,4.92,2023-12-19,True,2025-09-17 15:09:51.130443
PROD_00004654,Sách học 4654,Books,Sách học,Brand_177,645.37,393.99,5,447,4.9,435,4.55,2025-09-11,True,2025-09-17 15:09:51.130509
PROD_00004655,Bánh kẹo 4655,Food,Bánh kẹo,Brand_145,749.95,226.27,7,269,1.6,533,2.77,2023-10-03,False,2025-09-17 15:09:51.130540
PROD_00004656,Rau củ 4656,Food,Rau củ,Brand_96,1659.87,644.21,20,324,2.5,3856,1.02,2023-10-12,True,2025-09-17 15:09:51.130565
PROD_00004657,Tablet 4657,Electronics,Tablet,Brand_135,1859.47,621.28,6,28,4.6,3461,3.49,2023-07-28,True,2025-09-17 15:09:51.130589
PROD_00004658,Quần jean 4658,Clothing,Quần jean,Brand_162,1785.79,883.78,11,775,4.2,2980,7.7,2024-04-06,True,2025-09-17 15:09:51.130613
PROD_00004659,Váy 4659,Clothing,Váy,Brand_27,794.49,444.94,17,29,2.6,3460,7.81,2023-10-22,True,2025-09-17 15:09:51.130636
PROD_00004660,Đồ nội thất 4660,Home,Đồ nội thất,Brand_93,965.1,479.72,13,77,4.7,4499,4.94,2023-06-08,False,2025-09-17 15:09:51.130661
PROD_00004661,Hoa quả 4661,Food,Hoa quả,Brand_200,533.96,251.06,39,459,4.2,26,0.97,2023-07-02,False,2025-09-17 15:09:51.130685
PROD_00004662,Headphone 4662,Electronics,Headphone,Brand_144,48.46,26.4,12,472,3.4,1597,7.97,2024-12-19,True,2025-09-17 15:09:51.130708
PROD_00004663,Rau củ 4663,Food,Rau củ,Brand_164,1721.24,1025.76,17,188,1.9,1159,5.83,2025-05-30,True,2025-09-17 15:09:51.130732
PROD_00004664,Đồ trang trí 4664,Home,Đồ trang trí,Brand_197,1602.21,688.69,1,887,1.6,2947,6.63,2023-04-10,True,2025-09-17 15:09:51.130755
PROD_00004665,Dụng cụ nhà bếp 4665,Home,Dụng cụ nhà bếp,Brand_57,540.77,332.05,37,656,2.1,3012,3.84,2024-08-14,False,2025-09-17 15:09:51.130780
PROD_00004666,Đồ trang trí 4666,Home,Đồ trang trí,Brand_188,1613.7,612.28,9,923,2.6,4219,3.21,2022-11-18,True,2025-09-17 15:09:51.130805
PROD_00004667,Áo khoác 4667,Clothing,Áo khoác,Brand_116,1052.61,455.94,15,770,2.4,4061,6.48,2025-02-15,True,2025-09-17 15:09:51.130827
PROD_00004668,Váy 4668,Clothing,Váy,Brand_97,1601.72,940.8,50,63,2.0,1675,0.62,2023-11-25,True,2025-09-17 15:09:51.130850
PROD_00004669,Đồ uống 4669,Food,Đồ uống,Brand_71,739.67,448.79,4,972,4.6,3150,7.04,2024-10-31,False,2025-09-17 15:09:51.130873
PROD_00004670,Quần jean 4670,Clothing,Quần jean,Brand_198,186.37,100.21,37,837,5.0,770,3.31,2023-01-20,False,2025-09-17 15:09:51.130895
PROD_00004671,Dụng cụ nhà bếp 4671,Home,Dụng cụ nhà bếp,Brand_180,1372.4,685.13,6,77,3.6,416,9.01,2024-11-28,False,2025-09-17 15:09:51.130917
PROD_00004672,Giày 4672,Clothing,Giày,Brand_194,682.69,378.27,37,11,2.1,384,1.72,2023-02-04,True,2025-09-17 15:09:51.130940
PROD_00004673,Giày 4673,Clothing,Giày,Brand_35,1041.84,671.35,0,417,4.7,1936,1.46,2023-05-04,True,2025-09-17 15:09:51.130963
PROD_00004674,Sách kỹ năng 4674,Books,Sách kỹ năng,Brand_18,1622.84,715.03,48,811,1.3,4785,1.64,2024-06-29,False,2025-09-17 15:09:51.130987
PROD_00004675,Truyện tranh 4675,Books,Truyện tranh,Brand_27,1552.48,862.46,7,766,1.5,1869,3.33,2023-12-23,False,2025-09-17 15:09:51.131009
PROD_00004676,Camera 4676,Electronics,Camera,Brand_54,474.06,144.22,46,203,3.0,3325,5.82,2025-01-25,False,2025-09-17 15:09:51.131031
PROD_00004677,Smartphone 4677,Electronics,Smartphone,Brand_65,477.11,198.04,38,786,2.5,1162,3.29,2025-09-07,False,2025-09-17 15:09:51.131065
PROD_00004678,Giày 4678,Clothing,Giày,Brand_9,1349.58,433.87,37,912,4.0,598,3.22,2023-06-24,False,2025-09-17 15:09:51.131097
PROD_00004679,Hoa quả 4679,Food,Hoa quả,Brand_51,1314.05,584.21,14,463,3.2,3653,7.16,2023-03-13,True,2025-09-17 15:09:51.131122
PROD_00004680,Bánh kẹo 4680,Food,Bánh kẹo,Brand_115,826.92,302.72,13,474,3.7,3412,3.8,2025-07-11,False,2025-09-17 15:09:51.131147
PROD_00004681,Đồ trang trí 4681,Home,Đồ trang trí,Brand_70,528.86,223.43,35,505,2.7,1955,4.65,2025-06-14,False,2025-09-17 15:09:51.131170
PROD_00004682,Bánh kẹo 4682,Food,Bánh kẹo,Brand_153,1584.33,757.6,25,213,3.0,347,9.8,2023-01-16,False,2025-09-17 15:09:51.131194
PROD_00004683,Tablet 4683,Electronics,Tablet,Brand_49,1227.77,485.95,33,721,2.6,4318,3.71,2024-03-16,True,2025-09-17 15:09:51.131217
PROD_00004684,Thực phẩm khô 4684,Food,Thực phẩm khô,Brand_146,1583.68,510.45,6,231,1.1,4211,5.99,2023-11-16,False,2025-09-17 15:09:51.131240
PROD_00004685,Váy 4685,Clothing,Váy,Brand_32,574.47,335.19,7,493,3.0,2003,7.26,2023-04-20,False,2025-09-17 15:09:51.131262
PROD_00004686,Laptop 4686,Electronics,Laptop,Brand_19,1802.27,933.76,21,580,2.0,2981,5.05,2023-01-10,False,2025-09-17 15:09:51.131284
PROD_00004687,Headphone 4687,Electronics,Headphone,Brand_138,1646.41,565.38,37,361,2.4,2537,7.83,2024-04-29,False,2025-09-17 15:09:51.131306
PROD_00004688,Bánh kẹo 4688,Food,Bánh kẹo,Brand_135,109.09,69.41,11,990,4.6,4996,9.08,2025-08-18,True,2025-09-17 15:09:51.131328
PROD_00004689,Đồ trang trí 4689,Home,Đồ trang trí,Brand_147,801.35,318.23,35,741,2.9,566,8.16,2023-10-25,True,2025-09-17 15:09:51.131350
PROD_00004690,Bánh kẹo 4690,Food,Bánh kẹo,Brand_195,1193.23,655.29,14,489,3.1,1317,5.52,2025-05-08,False,2025-09-17 15:09:51.131372
PROD_00004691,Dụng cụ nhà bếp 4691,Home,Dụng cụ nhà bếp,Brand_22,738.03,507.39,6,682,4.9,577,4.35,2023-05-06,True,2025-09-17 15:09:51.131394
PROD_00004692,Truyện tranh 4692,Books,Truyện tranh,Brand_37,123.01,80.53,33,471,2.6,2417,3.08,2024-09-14,True,2025-09-17 15:09:51.131416
PROD_00004693,Đồ trang trí 4693,Home,Đồ trang trí,Brand_177,1350.81,728.28,28,661,2.7,3969,5.31,2024-08-12,False,2025-09-17 15:09:51.131438
PROD_00004694,Dụng cụ nhà bếp 4694,Home,Dụng cụ nhà bếp,Brand_128,69.99,43.55,35,583,3.5,2547,9.37,2024-01-15,False,2025-09-17 15:09:51.131460
PROD_00004695,Rau củ 4695,Food,Rau củ,Brand_60,29.38,18.34,17,824,4.2,4527,3.06,2025-05-29,False,2025-09-17 15:09:51.131481
PROD_00004696,Tiểu thuyết 4696,Books,Tiểu thuyết,Brand_172,1545.0,722.62,37,168,3.7,168,8.21,2024-03-25,True,2025-09-17 15:09:51.131504
PROD_00004697,Giày 4697,Clothing,Giày,Brand_53,925.86,512.98,15,186,2.2,3293,8.36,2024-01-15,True,2025-09-17 15:09:51.131526
PROD_00004698,Thực phẩm khô 4698,Food,Thực phẩm khô,Brand_118,1530.43,975.8,41,440,1.6,1416,3.61,2023-11-03,True,2025-09-17 15:09:51.131547
PROD_00004699,Đồ nội thất 4699,Home,Đồ nội thất,Brand_145,1322.08,773.34,19,389,1.6,1132,0.17,2024-05-21,False,2025-09-17 15:09:51.131569
PROD_00004700,Váy 4700,Clothing,Váy,Brand_173,1552.02,551.46,19,707,1.4,1907,8.67,2025-01-10,False,2025-09-17 15:09:51.131590
PROD_00004701,Áo khoác 4701,Clothing,Áo khoác,Brand_117,1191.67,611.81,45,826,1.6,4398,3.08,2025-08-27,True,2025-09-17 15:09:51.131612
PROD_00004702,Thực phẩm khô 4702,Food,Thực phẩm khô,Brand_12,1262.45,696.12,24,250,1.8,1107,3.77,2025-03-22,False,2025-09-17 15:09:51.131634
PROD_00004703,Truyện tranh 4703,Books,Truyện tranh,Brand_134,100.85,67.65,18,759,2.8,3611,8.95,2025-01-05,True,2025-09-17 15:09:51.131657
PROD_00004704,Camera 4704,Electronics,Camera,Brand_130,958.16,358.36,38,930,3.5,4519,9.33,2023-07-21,True,2025-09-17 15:09:51.131679
PROD_00004705,Đồ nội thất 4705,Home,Đồ nội thất,Brand_167,467.31,212.2,43,988,3.4,1795,7.31,2024-01-27,True,2025-09-17 15:09:51.131701
PROD_00004706,Sách học 4706,Books,Sách học,Brand_109,504.51,183.91,33,0,2.1,3353,1.07,2022-12-10,True,2025-09-17 15:09:51.131724
PROD_00004707,Truyện tranh 4707,Books,Truyện tranh,Brand_188,1843.27,1055.13,14,698,2.3,2821,5.61,2023-10-01,True,2025-09-17 15:09:51.131747
PROD_00004708,Quần jean 4708,Clothing,Quần jean,Brand_166,1667.65,1123.72,12,102,1.1,4455,3.56,2023-05-12,False,2025-09-17 15:09:51.131769
PROD_00004709,Headphone 4709,Electronics,Headphone,Brand_76,1650.81,554.77,32,610,2.1,2815,3.5,2023-11-05,True,2025-09-17 15:09:51.131791
PROD_00004710,Camera 4710,Electronics,Camera,Brand_199,57.86,34.03,5,561,3.1,1438,4.5,2023-08-14,False,2025-09-17 15:09:51.131814
PROD_00004711,Thực phẩm khô 4711,Food,Thực phẩm khô,Brand_5,1380.29,465.03,43,388,4.5,352,4.47,2023-12-19,False,2025-09-17 15:09:51.131837
PROD_00004712,Camera 4712,Electronics,Camera,Brand_151,738.82,407.45,11,751,4.0,3707,8.61,2023-07-16,False,2025-09-17 15:09:51.131860
PROD_00004713,Váy 4713,Clothing,Váy,Brand_200,1853.03,1099.57,9,974,2.3,664,5.92,2024-09-22,False,2025-09-17 15:09:51.131882
PROD_00004714,Bánh kẹo 4714,Food,Bánh kẹo,Brand_137,918.72,428.47,37,714,2.6,2020,1.09,2024-06-07,False,2025-09-17 15:09:51.131903
PROD_00004715,Smartphone 4715,Electronics,Smartphone,Brand_47,568.56,303.88,48,95,4.8,2968,9.75,2024-04-13,False,2025-09-17 15:09:51.131926
PROD_00004716,Tiểu thuyết 4716,Books,Tiểu thuyết,Brand_19,57.93,28.52,44,83,3.1,212,4.85,2024-02-19,True,2025-09-17 15:09:51.131949
PROD_00004717,Sách học 4717,Books,Sách học,Brand_179,324.97,187.14,6,249,3.7,1615,4.88,2022-12-08,False,2025-09-17 15:09:51.131971
PROD_00004718,Đồ uống 4718,Food,Đồ uống,Brand_119,83.37,49.95,8,635,2.7,660,9.83,2023-12-22,False,2025-09-17 15:09:51.131992
PROD_00004719,Giày 4719,Clothing,Giày,Brand_163,406.13,269.83,32,194,3.5,2612,5.99,2024-10-01,False,2025-09-17 15:09:51.132014
PROD_00004720,Truyện tranh 4720,Books,Truyện tranh,Brand_32,1269.46,401.21,11,68,3.1,1197,3.94,2025-03-09,False,2025-09-17 15:09:51.132036
PROD_00004721,Bánh kẹo 4721,Food,Bánh kẹo,Brand_170,1373.8,429.35,8,398,1.3,927,5.69,2022-10-01,True,2025-09-17 15:09:51.132058
PROD_00004722,Quần jean 4722,Clothing,Quần jean,Brand_41,496.29,338.48,45,310,1.9,2054,9.53,2025-06-15,True,2025-09-17 15:09:51.132079
PROD_00004723,Rau củ 4723,Food,Rau củ,Brand_96,1498.56,665.57,28,561,2.3,4609,2.72,2023-07-30,False,2025-09-17 15:09:51.132101
PROD_00004724,Rau củ 4724,Food,Rau củ,Brand_129,797.83,256.99,10,347,1.1,1635,4.48,2024-09-22,False,2025-09-17 15:09:51.132122
PROD_00004725,Camera 4725,Electronics,Camera,Brand_76,1094.23,508.86,32,754,3.5,3613,4.3,2024-01-20,False,2025-09-17 15:09:51.132144
PROD_00004726,Tiểu thuyết 4726,Books,Tiểu thuyết,Brand_73,1146.67,425.12,36,475,1.3,662,6.48,2025-01-16,False,2025-09-17 15:09:51.132167
PROD_00004727,Dụng cụ nhà bếp 4727,Home,Dụng cụ nhà bếp,Brand_74,1439.68,476.26,25,511,1.1,1883,7.19,2022-12-22,False,2025-09-17 15:09:51.132189
PROD_00004728,Truyện tranh 4728,Books,Truyện tranh,Brand_172,1288.35,545.89,29,223,3.5,1662,3.02,2024-08-27,False,2025-09-17 15:09:51.132212
PROD_00004729,Đồ nội thất 4729,Home,Đồ nội thất,Brand_24,1046.62,539.12,5,10,2.6,2891,7.92,2025-01-09,True,2025-09-17 15:09:51.132234
PROD_00004730,Giày 4730,Clothing,Giày,Brand_142,1831.05,1075.7,9,124,3.6,3596,3.94,2024-06-06,False,2025-09-17 15:09:51.132256
PROD_00004731,Truyện tranh 4731,Books,Truyện tranh,Brand_19,1399.54,634.77,26,573,1.5,686,6.51,2023-06-02,False,2025-09-17 15:09:51.132278
PROD_00004732,Dụng cụ nhà bếp 4732,Home,Dụng cụ nhà bếp,Brand_154,628.98,354.15,38,583,1.5,1173,8.54,2024-06-11,True,2025-09-17 15:09:51.132301
PROD_00004733,Hoa quả 4733,Food,Hoa quả,Brand_11,69.05,38.92,44,949,2.3,2310,7.12,2024-05-22,False,2025-09-17 15:09:51.132323
PROD_00004734,Tablet 4734,Electronics,Tablet,Brand_177,807.5,512.59,0,343,2.2,1950,5.07,2025-01-17,True,2025-09-17 15:09:51.132345
PROD_00004735,Rau củ 4735,Food,Rau củ,Brand_85,1846.72,1278.45,39,478,3.0,2999,8.41,2023-03-15,False,2025-09-17 15:09:51.132367
PROD_00004736,Headphone 4736,Electronics,Headphone,Brand_99,584.38,186.15,37,387,3.9,1969,9.71,2025-06-19,True,2025-09-17 15:09:51.132388
PROD_00004737,Sách kỹ năng 4737,Books,Sách kỹ năng,Brand_101,1962.8,620.55,19,198,1.9,1556,1.55,2023-12-10,False,2025-09-17 15:09:51.132410
PROD_00004738,Truyện tranh 4738,Books,Truyện tranh,Brand_86,1793.63,1055.5,10,164,2.2,3783,5.77,2023-10-07,True,2025-09-17 15:09:51.132433
PROD_00004739,Laptop 4739,Electronics,Laptop,Brand_32,625.16,391.91,32,944,3.1,1098,8.07,2023-02-20,False,2025-09-17 15:09:51.132455
PROD_00004740,Dụng cụ nhà bếp 4740,Home,Dụng cụ nhà bếp,Brand_141,97.63,31.29,15,922,4.8,4780,8.91,2023-05-15,True,2025-09-17 15:09:51.132476
PROD_00004741,Dụng cụ nhà bếp 4741,Home,Dụng cụ nhà bếp,Brand_25,1226.65,381.34,20,665,2.4,1177,4.03,2024-05-02,False,2025-09-17 15:09:51.132498
PROD_00004742,Thực phẩm khô 4742,Food,Thực phẩm khô,Brand_56,13.51,7.01,46,951,1.7,3358,8.21,2025-02-03,False,2025-09-17 15:09:51.132520
PROD_00004743,Dụng cụ nhà bếp 4743,Home,Dụng cụ nhà bếp,Brand_70,685.56,396.89,19,613,1.4,137,2.54,2024-04-29,False,2025-09-17 15:09:51.132542
PROD_00004744,Sách kỹ năng 4744,Books,Sách kỹ năng,Brand_93,738.9,476.93,39,846,3.6,3057,4.05,2025-07-28,False,2025-09-17 15:09:51.132564
PROD_00004745,Đồ trang trí 4745,Home,Đồ trang trí,Brand_154,23.09,10.97,38,787,4.2,3099,7.28,2023-10-05,True,2025-09-17 15:09:51.132587
PROD_00004746,Áo khoác 4746,Clothing,Áo khoác,Brand_132,1679.93,1058.34,10,557,2.1,350,7.34,2024-03-16,False,2025-09-17 15:09:51.132610
PROD_00004747,Laptop 4747,Electronics,Laptop,Brand_135,770.54,274.96,19,403,1.5,54,7.4,2024-11-05,False,2025-09-17 15:09:51.132632
PROD_00004748,Tablet 4748,Electronics,Tablet,Brand_112,467.93,308.48,47,856,3.5,4224,5.14,2024-07-03,True,2025-09-17 15:09:51.132655
PROD_00004749,Váy 4749,Clothing,Váy,Brand_124,526.79,324.43,48,982,2.6,4246,9.5,2023-02-10,False,2025-09-17 15:09:51.132678
PROD_00004750,Đồ trang trí 4750,Home,Đồ trang trí,Brand_147,1097.14,516.51,17,729,4.9,1643,8.25,2025-03-12,True,2025-09-17 15:09:51.132700
