review_id,global_product_id,review_text,rating,review_length,sentiment_label,created_at
lazada_lazada_rev_d46b8514,lazada_1196678232,Hàng chất lượng như mô tả. Đẹp và xịn xò. Đúng chất thương hiệu và đồng tiền bát gạo. Cảm ơn shop.,5.0,98,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_de4672f9,lazada_291488121,"shop gói hàng rất cẩn thận. giao hàng nhanh, âm thanh tai nghe to rỏ, bass rất tốt. nói chung là tuyệt vời ông Mặt Trời",5.0,119,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_df7da320,lazada_1574232051,"They sound really good and they are moderately comfortable. Great sound quality but the build quality is not the top. Although they are definitely worth the purchase for such good price. Super fast delivery, very clean packaging. Overall satisfied of this product.",5.0,264,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_e1100054,lazada_260270634,"Comfortable to wear for long hours, Convenient microphone with noise reduction, Easy USB-A connectivity, Long cable length for flexible movement,",5.0,145,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_e357c5cf,lazada_2627129306,🔋Battery Life:,5.0,14,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_e78a0a68,lazada_3191319854,"Tai nghe rất rõ, âm thanh bước chân và tiếng súng rõ ràng, tai nghe không dây! Mình chơi cả ngày mà chỉ tốn 20% pin, thật sự ấn tượng với thời lượng pin! Rất khuyên dùng!",5.0,170,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_e8e10f5b,lazada_2758426061,"Sản phẩm được giao trong tình trạng tốt,màu sắc và kiểu dáng đẹp đúng như mô tả.Tai nghe đeo êm,thời lượng pin dài.Nhân viên giao hàng thân thiện",5.0,145,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_e9e0e019,lazada_2963882928,rất tốt nha,5.0,11,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_f0d069bf,lazada_3147060650,"sản phẩm chất lượng tốt phù hợp với giá, shop đóng gói cẩn thận, hàng giao nhanh và đúng hẹn sản phẩm chất lượng tốt phù hợp với giá, shop đóng gói cẩn thận, hàng giao nhanh và đúng hẹn",5.0,185,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_fe232465,lazada_1634811622,"Tại nghe đẹp và rất rất là nhẹ, đeo vô cùng thoải mái, chất âm ổn. Bass khá căng, cái dải mid treb đều ổn.",5.0,106,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_04ab428a,lazada_1402400311,giao hàng nhanh chóng mua dùm nên chua sử dụng nổi chung la dẹp,5.0,63,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_0a68828b,lazada_1545658964,Sound Quality:,5.0,14,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_135f37a0,lazada_2214957548,Tuyệt vời. Tuyệt vời. Tuyệt vời. Tuyệt vời. Tuyệt vời. Tuyệt vời.,5.0,65,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_1a87450b,lazada_2244687698,Tai nghe đeo êm tai và rất nhẹ. Âm bass không bằng x1000 nhưng rất tương xứng với giá thành,5.0,91,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_1de07866,lazada_2010330571,"Ốp đẹp lắm mọi người. Shop rất uy tín nhé. phục vụ rất nhiệt tình luôn,hỗ trợ đổi trả sản phẩm nếu lỗi….rất là chim ưng luôn. Nên mua nha mọi người",5.0,147,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_1fded12a,lazada_2598100718,"okie , đẹp mà hình như ko có nút tăng giảm âm lượng , với jack cắm 3.5mm hơi lỏng hay tại điện thoại của mình",5.0,109,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_23a73a50,lazada_1800925386,🎤Sound Quality:,5.0,15,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_255db3f8,lazada_1674754770,"Tai nghe xinh , âm thanh rõ ràng , nên mua nhaaa 💗💗",5.0,51,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_28dfbb57,lazada_271214294,"Giao hàng nhanh nghe tốt, nhưng chỗ đeo đầu bị lỏng, nhưng cũng đc mic tốt và nghe êm tai. Đóng gói cẩn thânn",5.0,109,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_29aa90e1,lazada_735588170,"sp tốt, vận chuyển nhanh, hài lòng",5.0,34,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_39b7e557,lazada_2187772151,Cx ok còn delay nhưng giá này là ok r,5.0,37,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_3c33e180,lazada_1535236130,"mẫu này đeo không êm bằng kiểu( P47M Tai mèo) , mẫu này chỉ có dể thương thôi chứ đeo hơi chật và đau tai chút, chỗ gấp ra gấp vô cùng cứng và nhìn nhựa không được sắc sảo lắm.",5.0,176,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_3d402434,lazada_2615050330,Nhận hàng trong tình trạng tốt và được đóng gói cẩn thận. Rất hài lòng với sản phẩm,5.0,83,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_3f8ddb40,lazada_3096444184,Chất lượng sản phẩm rất đúng giao hàng nhanh ship thân thiện .,5.0,62,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_42722ceb,lazada_2236978638,"Hộp hơi móp xíu thôi chứ bên trong okela nha, đeo cái ở ngoài sếp chửi ko còn nghe nữa, âm thanh thì cũng ổn, nghe nhạc hay phết. Mua đeo tập gym còn gì bằng. 10 điểm. Giá săn sale 2 xị thui.",5.0,191,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_47634704,lazada_2504967205,"Âm thanh chất lượng cao, Tính năng khử tiếng ồn, t bật nhạc mà bạn gọi còn kh nghe thấy tiếng cơ, giá rẻ vcl hợp lí",5.0,115,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_4d547525,lazada_2804168608,nghe êm tai nhung tìm k ra chỗ cắm kết nối với máy lọc âm.))&&&@&,5.0,65,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_4f444965,lazada_3051730477,"Mình dùng thử ngay khi nhận, bên ngoài nhìn giống bản sony xịn nhưng chất lượng thì ko thể so sánh. Nhưng giá này thì không dám phàn nàn. Chỉ hi vọng bền",5.0,153,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_51644bdc,lazada_3009692890,Cclckxkclxkxkxnnsn msnsndnxnxksmmssdxxxsmsmsmsnsnsnsnsnnsns,5.0,59,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_54be6f5d,lazada_3191319854,"Tai nghe này đeo vào thấy hay lắm, kiểu dáng nhìn cũng ngầu và chất lắm, cảm giác cầm chắc tay, âm thanh ổn, đeo thoải mái không đau tai, mình rất ưng.",5.0,151,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_54c17cb7,lazada_1487144523,hàng ok như giới thiệu,5.0,22,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_564f4080,lazada_287442138,"mình nhận đc hàng rồi, tại nghe êm nhẹ mic cũng ok nhưng mới dùng chưa biết độ bền thế nào, sẽ tiêp tục ủng hộ shop, cho shop 5 sao nhé",5.0,135,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_5eeb699d,lazada_2244687698,"Trải nghiệm mua trên sàn rất tốt, đóng gói kỹ rất nâng niu sản phẩm như bạn thấy hình dưới, cái hộp tai nghe ko lớn nhưng hãng cho vào hộp rất lớn Trải nghiệm tai nghe với bé 720 này thì rất hài lòng, trúng đợt săn sale nữa nên bé này vô đối trong tầm giá 10/10",5.0,261,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_640957d7,lazada_2847890025,sản phẩm này chất lượng kém hoàn thiện kém giao hàng hộp bị móp tại nghe bị rớt ra nói tóm lại chất lượng không tốt FM không sử dụng không có tín hiệu cho 1 *,5.0,158,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_658a720c,lazada_1341752572,Tai nghe chụp tai này chơi game học online làm việc ko chê đâu đc,5.0,65,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_67112f0a,lazada_521504732,"Tai nghe ổn so với giá, mọi người có thể mua về sài để trải nghiệm nha. Có hướng dẫn đầy đủ, shop dễ thương.",5.0,108,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_6733dc36,lazada_2650369392,"The seller was quick to pack, and I received them a day or two after the order. I've been using it for a couple of days now:",5.0,124,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_6e1919cb,lazada_3026831742,Sound Quality:,5.0,14,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_6f1a1e7b,lazada_2510676041,"đã nhận hàng, loại V9 này sài ổn, bền, pin trâu, mình đã mua nhiều lần, bị hư là vì mình bỏ đồ vào máy giặt mà quên lấy tay nghe ra. Thanks shop",5.0,144,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_6fbdf237,lazada_2201649858,"Chất lượng âm thanh tuyệt vời!, Tương thích với nhiều thiết bị để sử dụng đa năng, Giá cả phải chăng cho tai nghe chơi game chất lượng cao,",5.0,139,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_713da443,lazada_2313719204,sản phẩm tốt .sop hỗ chợ tốt .sau ủng hộ tiếp,5.0,45,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_73959b7b,lazada_2172666517,Sản phẩm dùng tốt shop tư vấn nhiệt tình sẽ ủng hộ shop nhiều trong thời gian tới,5.0,81,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_74562bc9,lazada_2002840111,chất âm khá ổn. ngoại hình đẹp hơn quảng cáo. Pin nghe khá lâu. với giá mềm như này mua mua được cái tai nghe chất âm tốt như vậy thực sự quá ưng ý. bất ngờ về chất lượng,5.0,170,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_7b71412a,lazada_2198337929,"Sản phẩm tuyệt vời , ngoài mong đợi , tưởng deal rẻ ít chất lượng nhưng hàng về thấy oke tốt lắm nha mọi người , nên ủng hộ shop nha , có dịp mình sẽ quay lại ủng hộ thêm ạ .❤❤❤ Hihihi Hihihi Hihihi Hahaaa",5.0,205,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_7de6033d,lazada_1936946754,🔋Battery Life:,5.0,14,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_7f17b28f,lazada_2659606605,Sound Quality:,5.0,14,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_81e96918,lazada_158000115,"Mua giá sale, shop giao không có box sản phẩm nha mọi người cân nhắc, chỉ có như ảnh và video mình nhận hàng đăng kèm đánh giá. Hơi thất vọng, shop k ghi rõ mô tả nên mua cũng k hài lòng mà trả hàng thì mất công.",5.0,212,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_821520f1,lazada_2523793374,"Tai nghe tốt, âm thanh với mức giá này là ok, độ nhạy khá, bấm PLAY - PAUSE ok nhưng bấm nhanh 3 lần tăng âm thanh thì không ổn lắm vì do không nhìn thấy bấm sẽ không chính xác được",5.0,181,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_84d49477,lazada_3050745855,"Tai nghe này tệ so với cái giá phải trả, đeo thì đau đầu vì tai chụp bóp quá dù mình là nữ, xong đeo đc tí thì toát mồ hôi còn cái đệm tai nghe thì ẩm ướt mồ hôi luôn, dù phòng có bật điều hoà vẫn bị đổ mồ hôi như thường do cái chụp tai nó bí, khó chịu cực kì, đc cái chống ồn oke",5.0,280,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_8527bb5e,lazada_2387759347,hàng OK shop cơm ơn nhé ủn hộ shop tiếp,5.0,39,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_85db6f4d,lazada_2733185087,"như đã quảng cáo, chắc chắn và đẹp mắt, tuyệt vời cho thời gian rảnh và chơi game. rất tốt",5.0,90,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_86cb7917,lazada_521504732,mọi nguoi tai nghe chat luôn on tặng shop 5**** shipper vui tinh lam ạ chúc shop buồn may bán dắt nhé,5.0,101,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_86d0cc6a,lazada_2847585434,🎤Sound Quality:,5.0,15,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_8827dc73,lazada_2294865133,"Convenient microphone for clear communication, Comfortable for long hours, a little bit bulky but not very heavy, my ears fit well inside the earpiece socket. Bass isn't very good but no matter I'll use it only for phone calls. Versatile compatibility with multiple devices.",5.0,274,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_8b144e4e,lazada_2281148838,"Vừa mới kết nối đã thấy tên là WH-CH520 của *tên mình* luôn, không biết là ai trong bộ phận đóng gói hay cskh mà chu đáo quá. Packaging siêu đẹp, 10 điểm. Chống ồn 50% thôi không cách âm hẳn như WH1000 đâu mn, nhưng không sao mình mua con này vì không có nhu cầu chống ồn",5.0,271,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_8b53061e,lazada_735588170,"Tai nghe đã được bóc ra có dính cọng tóc Nghe rõ âm thanh Nhựa giòn , dùng ko khéo dễ bị gãy .",5.0,94,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_90266312,lazada_1634811622,tuyệt vời quá hahahhhhhhhhkkkkkkkskakakakakakkakkkancncncncncnncncncncncncncncncnncncnc,5.0,87,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_93baf35c,lazada_1217998955,Sound Quality:,5.0,14,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_9514cc6c,lazada_1674754770,"Tai nghe xinh , âm thanh rõ ràng , nên mua nhaaa 💗💗",5.0,51,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_98b033ae,lazada_2010330571,"hàng chất lượng, shop hỗ trợ tận tình. Mình mua trong hộp thiếu dây sạc shop đã gửi tặng một dây sạc mới.",5.0,105,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_9935cafe,lazada_1917454211,mua 2 cái nhưng một cái mầu trắng bị như vậy. thiếu rắc cắm giống mầu đỏ,5.0,72,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_9a08562e,lazada_2980423165,"Đã nhận được hàng, giao hàng hoàn chỉnh. Chất lượng sản phẩm tốt, rất hài lòng, đúng như mô tả. Giá cả không đắt, âm thanh tốt. Rất khuyến nghị, nhận ngay 5 sao.",5.0,161,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_9d0fcbf4,lazada_2117479675,"- Super fast delivery - Nice packaging - As a birthday present so I don’t open yet and unsure about quality but I do believe that this headphone will have better sound quality of the other one, B8, I bought few months ago! - Quick response from seller to explain my question",5.0,274,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_9dfb500a,lazada_933898278,"Lần thứ 2 mua hàng tại shop Shop giao hàng nhanh , nói chuyện lịch sự. Hàng giao về có mút đệm đầy đủ những vẫn bị móp , tuy nhiên không ảnh hưởng đến tai nghe tí nào. Tai nghe kích thước lớn , ôm toàn bộ tai , đệm mút dày , mềm nữa . Âm lượng vừa đủ, chất âm hay , bass đầy đủ rõ ràng. Nói chung là hài lòng với số tiền mình bỏ ra!",5.0,332,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_ac6fba7a,lazada_1847358585,"Đã nhận được hàng, ko đúng quang như quảng cáo. Ko đúng mầu, ko dây giắc 3,5. giống bị lừa.",5.0,91,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_ac7f0471,lazada_2847890025,"Nhận hàng đúng thời gian quy định, chất lượng sản phẩm tốt, phù hợp với giá cả.",5.0,79,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_aea3afa0,lazada_2619228017,"rất OK nha mọi người , đã mua mấy cái rồi .",5.0,43,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_c028555c,lazada_2172666517,pin tai nghe đc chừng 2h . box sạc k ổn sạc cả 2 tai k đủ 1 lần sạc,5.0,67,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_c595985a,lazada_570682831,hàng đẹp tốt,5.0,12,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_c5cf4439,lazada_2907700783,Sound Quality:,5.0,14,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_c656aa1e,lazada_1312093876,Hàng chất lượng ❤️,5.0,18,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_cc87e710,lazada_2530376650,"Hàng chính hãng, giá tốt hơn nhiều. Thiết kế mượt mà và phong cách, Tuổi thọ pin lâu dài, Tính năng khử tiếng ồn hoạt động tốt,",5.0,127,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_d20b5ca0,lazada_3058810193,This piece not included in box! Most important piece!,5.0,53,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_d39d4711,lazada_260268638,Sound Quality:,5.0,14,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_dcb9efcc,lazada_982348970,"Sản phẩm đẹp, đeo rất thoáng, ko bí tai, G-Sync đèn led với chuột nhìn rất thích",5.0,80,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_e15a872f,lazada_3181588480,"hàng ok đẹp,",5.0,12,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_e2534689,lazada_1433950288,"shop giao hàng nhanh. Tai nghe gọn nhẹ, đeo rất thoải mái. Thông số trở kháng cao tuy nhiên dễ phối ghép.",5.0,105,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_e4121bba,lazada_1778847236,"Tai nghe đuợc giao nhanh, hàng đuợc niêm phong, gói kỹ, có độn bìa chống và đập. Đầu tai nghe thích hợp cỡ đầu nhỏ, âm thanh rõ, trầm.",5.0,134,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_e650ec88,lazada_2024682283,"Cắm Type C tiện lợi., Thiết kế mượt mà và phong cách., giao hàng nhanh chóng",5.0,76,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_e9fa1f72,lazada_2898138333,Pin dùng lâu. nghe nhạc hay. deo không bị đau tai,5.0,49,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_ea72bbcc,lazada_260268638,giao hàng nhanh. mua tặng nên ko biết chất lượng ntn.jxhdjdnxbhhdhxbbsbxhjdjsnjsndndnjs,5.0,87,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_eacf6b5c,lazada_1433739408,"Tai nghe nhẹ, chất âm tạm chấp nhận dc trong tầm giá, nhựa gia công cảm giác hơi phèn. Dây cuốn đầu đẹp. Dây tai nghe nối liền, khá mảnh và cảm giác không được bền lắm. Đóng gói chuyên nghiệp. Phù hợp với nhu cầu sử dụng của mình",5.0,229,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_ecf95327,lazada_2684185919,"หูฟังไร้สายและมีสาย, การเชื่อมต่อ Bluetooth ที่รวดเร็วและเสถียร, Bluetooth 5.3 สำหรับการเชื่อมต่อที่รวดเร็วและเสถียร, การออกแบบที่เพรียวบางและมีสไตล์, แบตหมดมีสายให้ต่อด้วยแจ่มจริง เสียงสุดยอด",5.0,192,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_ee9f62c0,lazada_2682244549,Rất tốt so với giá tiền. 👍,5.0,26,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_efe8b0cd,lazada_2341639352,giao không đúng mẫu đã đặt,5.0,26,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_f5174329,lazada_258183456,chưa test chưa pik. nào test sẽ đánh giá sản phẩm,5.0,49,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_f7743f8b,lazada_3191319854,"Tai nghe nhận được rồi, cảm giác rất chắc chắn, đệm tai mềm mại, kích thước vừa vặn. Thử đeo một chút thấy khá thoải mái và đẹp mắt. Tai nghe này nghe gọi điện thoại cũng khá rõ ràng. Cảm giác khi đeo: thoải mái.",5.0,212,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_fa79587b,lazada_2504967205,Đã nhận Tai nghe có dây giắc cắm 3.5mm chính hãng Hoco có micro đàm thoại Ok. phù hợp giá tiền,5.0,94,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_025c5fa5,lazada_2201649858,"Giao hàng nhanh. Tai nghe êm tai, có thể điều chỉnh kích thước",5.0,62,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_038d81af,lazada_1435021218,Mua 2tai nghe thì hư 1tai mak mua trong lúc giảm giá được giảm 30ship nhưng đổi lại tai nghe 50k v giảm lm j míu j nhể 😒😵‍💫😵‍💫😵‍💫😵‍💫😵‍💫😵‍💫😵‍💫😵‍💫😵‍💫😵‍💫🤐 nhưng bù lại shop tư vấn đường hoàng ngoài vc đấy ra không còn j nx nên v chỉ cho shop 2sao thôi vì 1tai bị hư còn chấ lượng ok,5.0,279,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_08d63323,lazada_1222722107,"Tai nghe giống như hình, cứng cáp. Âm thanh trong, rõ, mic hoạt động tốt. Gói hàng kỹ càng, ship về không mất form. Màu hồng rất xinh.",5.0,134,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_0a58a27b,lazada_1343893068,"Tai nghe không dây với màu sắc dễ thương,",5.0,41,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_0d390cd6,lazada_2054056134,"Chất lượng âm thanh tuyệt vời!, Thoải mái khi đeo trong thời gian dài., Kết nối Bluetooth mượt mà.,",5.0,99,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_0d5e74fd,lazada_1917454211,tai nghe rất ok tiếng rõ ràng đúng màu giao hàng nhanh giá cả rất vừa túi HSSV nhưng đệm tai hơi nhỏ ạk đáng đc 5 sao ạk 🥰🥰🥰,5.0,124,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_0eebc988,lazada_3132541944,mua f9 lại giao s10 làm gì z treo đầu dê bán thịt chó à,5.0,55,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_157260ba,lazada_2891718216,khóc uu nó ở đó uhh nếu kết thúc công việc của DJ eh uu đến db đã mất một quả trứng ee t cc thời gian bạn cod cho Joann bạn chỉ cần,5.0,131,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_1838266a,lazada_1569856692,"Giao hàng rất là nhanh mới 2 ngày hơn là có rồi nè Tai nghe rất là xinh nghe không đau tai, nghe rất to và rõ nha Có kèm dây 1 sạc và mình rất hài lòng luôn 😍😍😍",5.0,160,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_185ce439,lazada_1524190647,"Chất lượng sản phẩm: sử dụng tốt Tính năng nổi bật: rõ nét âm thanh Sản phẩm được đóng gói cẩn thận, sử dụng dễ dàng, phù hợp giá tiền",5.0,134,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_1bdc157f,lazada_260268638,"Micrô điều chỉnh tiện lợi, Thoải mái khi mặc, Giá trị tuyệt vời cho giá cả, Chất lượng âm thanh tuyệt vời,",5.0,106,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_1c5f2a9a,lazada_2907700783,"The box was smashed. Very poor packaging. Headphones are ok. working. I ordered 2 pc different color, but got only one. Suppose the purple is out of stock. Going for refund.",5.0,173,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_2aa89edb,lazada_2684185919,"Điều khiển âm lượng để điều chỉnh dễ dàng, Bluetooth 5.3 cho kết nối nhanh chóng và ổn định, Bluetooth 5.3 cho kết nối nhanh chóng và ổn định, Thiết kế mỏng và phong cách",5.0,170,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_2dae763a,lazada_2603258160,Mua về chơi được 1 ngày. Bé đem vô trường học bị người ta lấy mất,5.0,65,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_2f6877a4,lazada_1918072875,"quá vip luôn có cái ló hơi nhỏ thôi, âm thanh ổn lắm ,mua lời lắm nha",5.0,69,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_2f9fa463,lazada_158000115,"không chê vào đâu được...nghe to, rõ,nét,bass mạnh ,bề ngoài chông bền chắc không khác gì tai nghe cao cấp.",5.0,107,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_346be21e,lazada_532886883,"hàng đúng như mô tả đẹp và chất lượng tốt. shop đóng gói rất cẩn thận chắc chắn, giao hàng nhanh.",5.0,97,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_37507b36,lazada_2470452950,"Màn hình cảm ứng LCD, ổn muợtHộp sạc nhanh, lâu",5.0,47,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_37de1d71,lazada_1563226140,"Phù hợp cho cả tai trái và tai phải, Khoảng cách truyền Bluetooth xa,",5.0,69,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_3af3406d,lazada_568868580,"Tai nghe khá êm, lót tai mềm ngoại hình và đóng gói chắc chắn, mình khá hài lòng",5.0,80,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_460a8242,lazada_3197213519,"Rất thích tai nghe này! Âm thanh thực sự rất tốt, đeo lên đầu trông cũng rất đẹp, là món thời trang!",5.0,100,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_48d56c7f,lazada_2361560015,"tai nghe tốt, chống ồn tốt, shop tư vấn nhiệt tình. có thể sẽ mua hàng lần sau",5.0,78,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_4add367a,lazada_2065421614,Anh đang trên đường về đến trường học của m và du lịch sử á là một loài bướm đêm trong trường học và gia huy ơi anh có thể làm gì vậy anh,5.0,137,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_51c0a666,lazada_3009692890,"[TB] 5G CỰC ĐÃ, GIÁ SIÊU HỜI! 1. Soạn 5G10 gửi 191: 10K có 6GB sử dụng đến 24h ngày đăng ký 2. Soạn 5G30 gửi 191: 30K/3 ngày có 7GB/ngày Các gói cước gia hạn khi hết chu kỳ. Chi tiết LH 198 (0đ).",5.0,195,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_54939ef7,lazada_3116287490,Chất lượng sản phẩm:rất tốt Tính năng nổi bật:kết lối Bluetooth với điện thoại Nghe khá hay và mình thích màu của nó rất đẹp,5.0,124,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_55ed6856,lazada_1312093876,"shop đóng gói cẩn thận, giao hàng nhanh,mặc dù giao từ nước ngoài. tai nghe gọn nhẹ, chất lượng âm thanh rất tốt, khả năng cách âm cũng rất tốt. hài lòng, vote shop 5 sao",5.0,170,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_5a22676a,lazada_1706960565,ĐÁNH GIÁ KHÁCH QUAN NHẤT hàng đẹp nha giao đúng màu đúng mẫu đúng hình mang về là phải sạc vô tầm nửa tiếng là đầy rồi kết nối nha nghe tốt nhưng khi người khác gọi mình nghe thì nó bị ngắt kết nối ở dt nghe xong thì lại tự kết nối =&gt; k ảnh hưởng so với tiền thì rất ok nha nên mua đương nhiêm sẽ k bằng tai nghe mấy trăm được nhưng hợp với giá tiền,5.0,352,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_636a28b4,lazada_2898138333,"âm thanh nghe ổn áp. giá rẻ. giao hàng nhanh. tuy nhiên, do vành tai của mình nhỏ nên đeo tai nghe cảm giác bị lỏng, sợ rơi khi vận động mạnh.",5.0,142,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_65896649,lazada_1674754770,"sp tốt, shipper thân thiện, giao nhanh, hihi nói chung là rất like nhaaaaaaaaaaaaaaaaa:v",5.0,88,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_66fd3f33,lazada_3019215441,🔋Battery Life:,5.0,14,positive,2025-11-17 08:39:54.585193
lazada_lazada_rev_6a8de6dd,lazada_694826295,"Sản phẩm được bảo đảm tốt với bọc bong bóng dày. Thử nghiệm, chất lượng âm thanh là tốt cho giá với âm bass mạnh mẽ hợp lý. Đi kèm với cả hai tùy chọn cáp âm thanh (Mặc dù không dây) và Cáp sạc USB. Tôi hài lòng với việc mua hàng.",5.0,230,positive,2025-11-17 08:39:54.585193
