transaction_id,order_id,customer_id,transaction_date,transaction_type,amount_usd,amount_vnd,currency,payment_method,payment_status,platform,region,customer_segment,created_at
TXN_787726c4,VN_ORDER_003516,VN_CUST_002895,2024-10-16 19:06:27,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Tiki,North,High_Value,2025-10-01T21:32:55.049780
TXN_aee9a9f6,VN_ORDER_003516,VN_CUST_002895,2024-10-16 19:06:27,discount,-173.55,-4165200.0000000005,USD,Bank_Transfer,Paid,Tiki,North,High_Value,2025-10-01T21:32:55.049780
TXN_a7dd67ed,VN_ORDER_003517,VN_CUST_000503,2025-02-22 19:06:27,purchase,1596.64,38319336.0,USD,Bank_Transfer,Paid,Lazada,North,Regular,2025-10-01T21:32:55.049824
TXN_15d991c5,VN_ORDER_003517,VN_CUST_000503,2025-02-22 19:06:27,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Lazada,North,Regular,2025-10-01T21:32:55.049824
TXN_23fd95a3,VN_ORDER_003518,VN_CUST_003528,2025-08-09 19:06:27,purchase,2413.12,57915000.0,USD,E_Wallet_MoMo,Paid,Lazada,North,High_Value,2025-10-01T21:32:55.049861
TXN_f0534a27,VN_ORDER_003518,VN_CUST_003528,2025-08-09 19:06:27,shipping,0.0,0.0,USD,E_Wallet_MoMo,Paid,Lazada,North,High_Value,2025-10-01T21:32:55.049861
TXN_4d1c50a0,VN_ORDER_003519,VN_CUST_003722,2025-09-27 19:06:27,purchase,2033.91,48813864.0,USD,COD,Paid,Sendo,South,Regular,2025-10-01T21:32:55.049899
TXN_5fcf2762,VN_ORDER_003519,VN_CUST_003722,2025-09-27 19:06:27,shipping,0.0,0.0,USD,COD,Paid,Sendo,South,Regular,2025-10-01T21:32:55.049899
TXN_994fc7c8,VN_ORDER_003520,VN_CUST_002617,2025-01-06 19:06:27,purchase,348.51,8364312.0,USD,COD,Paid,Shopee,South,High_Value,2025-10-01T21:32:55.049936
TXN_9900841d,VN_ORDER_003521,VN_CUST_003920,2025-07-11 19:06:27,purchase,443.94,10654512.0,USD,E_Wallet_MoMo,Paid,Tiki,South,Regular,2025-10-01T21:32:55.049969
TXN_4c4ab3c1,VN_ORDER_003522,VN_CUST_001418,2024-12-03 19:06:27,purchase,1042.69,25024560.0,USD,COD,Paid,Shopee,North,Regular,2025-10-01T21:32:55.050009
TXN_70bb48c6,VN_ORDER_003522,VN_CUST_001418,2024-12-03 19:06:27,shipping,0.0,0.0,USD,COD,Paid,Shopee,North,Regular,2025-10-01T21:32:55.050009
TXN_3515e541,VN_ORDER_003523,VN_CUST_003874,2025-04-13 19:06:27,purchase,233.58,5606007.0,USD,E_Wallet_ZaloPay,Paid,Shopee,Central,Regular,2025-10-01T21:32:55.050059
TXN_90077017,VN_ORDER_003523,VN_CUST_003874,2025-04-13 19:06:27,discount,-39.34,-944160.0000000001,USD,E_Wallet_ZaloPay,Paid,Shopee,Central,Regular,2025-10-01T21:32:55.050059
TXN_577f3ed3,VN_ORDER_003524,VN_CUST_002272,2025-04-20 19:06:27,purchase,3076.02,73824432.0,USD,Bank_Transfer,Paid,Lazada,Central,Premium,2025-10-01T21:32:55.050118
TXN_7b26521c,VN_ORDER_003524,VN_CUST_002272,2025-04-20 19:06:27,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Lazada,Central,Premium,2025-10-01T21:32:55.050118
TXN_3183679d,VN_ORDER_003525,VN_CUST_002988,2024-12-16 19:06:27,purchase,4070.29,97686999.0,USD,COD,Paid,Shopee,South,Premium,2025-10-01T21:32:55.050159
TXN_001181cf,VN_ORDER_003525,VN_CUST_002988,2024-12-16 19:06:27,shipping,0.0,0.0,USD,COD,Paid,Shopee,South,Premium,2025-10-01T21:32:55.050159
TXN_1b2f3244,VN_ORDER_003525,VN_CUST_002988,2024-12-16 19:06:27,discount,-857.0,-20568000.0,USD,COD,Paid,Shopee,South,Premium,2025-10-01T21:32:55.050159
TXN_e5f2e75b,VN_ORDER_003526,VN_CUST_004096,2025-04-23 19:06:27,purchase,21.17,508086.0,USD,Bank_Transfer,Paid,Sendo,North,Regular,2025-10-01T21:32:55.050205
TXN_e2af6c9b,VN_ORDER_003526,VN_CUST_004096,2025-04-23 19:06:27,discount,-2.64,-63360.0,USD,Bank_Transfer,Paid,Sendo,North,Regular,2025-10-01T21:32:55.050205
TXN_eaf874e2,VN_ORDER_003527,VN_CUST_004700,2025-04-29 19:06:27,purchase,2826.64,67839356.0,USD,COD,Paid,Shopee,South,High_Value,2025-10-01T21:32:55.050253
TXN_69650205,VN_ORDER_003527,VN_CUST_004700,2025-04-29 19:06:27,shipping,0.0,0.0,USD,COD,Paid,Shopee,South,High_Value,2025-10-01T21:32:55.050253
TXN_78873cbd,VN_ORDER_003527,VN_CUST_004700,2025-04-29 19:06:27,discount,-529.96,-12719040.0,USD,COD,Paid,Shopee,South,High_Value,2025-10-01T21:32:55.050253
TXN_9199d329,VN_ORDER_003528,VN_CUST_002581,2025-03-24 19:06:27,purchase,1793.47,43043296.0,USD,Bank_Transfer,Paid,Sendo,North,Regular,2025-10-01T21:32:55.050306
TXN_18e8ba01,VN_ORDER_003528,VN_CUST_002581,2025-03-24 19:06:27,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Sendo,North,Regular,2025-10-01T21:32:55.050306
TXN_10c56807,VN_ORDER_003528,VN_CUST_002581,2025-03-24 19:06:27,discount,-27.56,-661440.0,USD,Bank_Transfer,Paid,Sendo,North,Regular,2025-10-01T21:32:55.050306
TXN_86256c64,VN_ORDER_003529,VN_CUST_003928,2024-12-26 19:06:27,purchase,2702.61,64862688.0,USD,COD,Paid,Lazada,Central,High_Value,2025-10-01T21:32:55.050349
TXN_df69291f,VN_ORDER_003529,VN_CUST_003928,2024-12-26 19:06:27,shipping,0.0,0.0,USD,COD,Paid,Lazada,Central,High_Value,2025-10-01T21:32:55.050349
TXN_74517c03,VN_ORDER_003530,VN_CUST_004270,2025-04-14 19:06:27,purchase,4227.92,101470185.0,USD,Bank_Transfer,Paid,Sendo,South,Regular,2025-10-01T21:32:55.050391
TXN_032f50eb,VN_ORDER_003530,VN_CUST_004270,2025-04-14 19:06:27,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Sendo,South,Regular,2025-10-01T21:32:55.050391
TXN_a536d4c9,VN_ORDER_003530,VN_CUST_004270,2025-04-14 19:06:27,discount,-111.82,-2683680.0,USD,Bank_Transfer,Paid,Sendo,South,Regular,2025-10-01T21:32:55.050391
TXN_c0364d54,VN_ORDER_003531,VN_CUST_001614,2025-07-13 19:06:27,purchase,1649.08,39577824.0,USD,Bank_Transfer,Paid,Shopee,Central,Regular,2025-10-01T21:32:55.050434
TXN_c5faaacc,VN_ORDER_003531,VN_CUST_001614,2025-07-13 19:06:27,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Shopee,Central,Regular,2025-10-01T21:32:55.050434
TXN_ef89332b,VN_ORDER_003532,VN_CUST_000305,2024-12-17 19:06:27,purchase,2543.71,61048944.0,USD,Bank_Transfer,Paid,Tiki,North,Regular,2025-10-01T21:32:55.050481
TXN_92da4a55,VN_ORDER_003532,VN_CUST_000305,2024-12-17 19:06:27,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Tiki,North,Regular,2025-10-01T21:32:55.050481
TXN_c9045a9a,VN_ORDER_003533,VN_CUST_000845,2025-07-19 19:06:27,purchase,1217.66,29223744.0,USD,Bank_Transfer,Paid,Shopee,South,High_Value,2025-10-01T21:32:55.050566
TXN_30811e76,VN_ORDER_003533,VN_CUST_000845,2025-07-19 19:06:27,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Shopee,South,High_Value,2025-10-01T21:32:55.050566
TXN_1cb4ffb5,VN_ORDER_003534,VN_CUST_000196,2025-08-14 19:06:27,purchase,4814.63,115551216.0,USD,COD,Paid,Shopee,North,Regular,2025-10-01T21:32:55.050652
TXN_b92cc54d,VN_ORDER_003534,VN_CUST_000196,2025-08-14 19:06:27,shipping,0.0,0.0,USD,COD,Paid,Shopee,North,Regular,2025-10-01T21:32:55.050652
TXN_d07321bc,VN_ORDER_003535,VN_CUST_001246,2025-08-28 19:06:27,purchase,1358.5,32604010.0,USD,Credit_Card,Paid,Shopee,South,Regular,2025-10-01T21:32:55.050728
TXN_e3b7f252,VN_ORDER_003535,VN_CUST_001246,2025-08-28 19:06:27,shipping,0.0,0.0,USD,Credit_Card,Paid,Shopee,South,Regular,2025-10-01T21:32:55.050728
TXN_bae453df,VN_ORDER_003535,VN_CUST_001246,2025-08-28 19:06:27,discount,-64.59,-1550160.0,USD,Credit_Card,Paid,Shopee,South,Regular,2025-10-01T21:32:55.050728
TXN_c2533ef0,VN_ORDER_003536,VN_CUST_002965,2025-01-03 19:06:27,purchase,47.63,1143120.0,USD,E_Wallet_MoMo,Paid,Shopee,North,High_Value,2025-10-01T21:32:55.050806
TXN_cb912400,VN_ORDER_003537,VN_CUST_001963,2025-01-31 19:06:27,purchase,1993.41,47841876.0,USD,COD,Paid,Tiki,Central,Regular,2025-10-01T21:32:55.050863
TXN_824f91e5,VN_ORDER_003537,VN_CUST_001963,2025-01-31 19:06:27,shipping,0.0,0.0,USD,COD,Paid,Tiki,Central,Regular,2025-10-01T21:32:55.050863
TXN_64cca75a,VN_ORDER_003537,VN_CUST_001963,2025-01-31 19:06:27,discount,-195.63,-4695120.0,USD,COD,Paid,Tiki,Central,Regular,2025-10-01T21:32:55.050863
TXN_86a383db,VN_ORDER_003538,VN_CUST_004147,2024-11-08 19:06:27,purchase,354.68,8512416.0,USD,COD,Paid,Shopee,North,Regular,2025-10-01T21:32:55.050932
TXN_cd6f1aef,VN_ORDER_003539,VN_CUST_001055,2025-07-11 19:06:27,purchase,2040.81,48979392.0,USD,Bank_Transfer,Failed,Shopee,South,High_Value,2025-10-01T21:32:55.050984
TXN_e795c40f,VN_ORDER_003539,VN_CUST_001055,2025-07-11 19:06:27,shipping,0.0,0.0,USD,Bank_Transfer,Failed,Shopee,South,High_Value,2025-10-01T21:32:55.050984
TXN_efefe408,VN_ORDER_003540,VN_CUST_001648,2024-10-27 19:06:27,purchase,2186.12,52466813.0,USD,Credit_Card,Paid,Lazada,South,Regular,2025-10-01T21:32:55.051059
TXN_ad7f4773,VN_ORDER_003540,VN_CUST_001648,2024-10-27 19:06:27,shipping,0.0,0.0,USD,Credit_Card,Paid,Lazada,South,Regular,2025-10-01T21:32:55.051059
TXN_8d56dfdf,VN_ORDER_003540,VN_CUST_001648,2024-10-27 19:06:27,discount,-256.43,-6154320.0,USD,Credit_Card,Paid,Lazada,South,Regular,2025-10-01T21:32:55.051059
TXN_731b1eb9,VN_ORDER_003541,VN_CUST_004008,2025-07-26 19:06:27,purchase,723.97,17375323.0,USD,Bank_Transfer,Paid,Lazada,Central,Regular,2025-10-01T21:32:55.051129
TXN_0a50677f,VN_ORDER_003541,VN_CUST_004008,2025-07-26 19:06:27,discount,-79.34,-1904160.0,USD,Bank_Transfer,Paid,Lazada,Central,Regular,2025-10-01T21:32:55.051129
TXN_052f307b,VN_ORDER_003542,VN_CUST_003373,2025-02-24 19:06:27,purchase,4136.19,99268502.0,USD,COD,Paid,Lazada,South,Regular,2025-10-01T21:32:55.051178
TXN_0c548716,VN_ORDER_003542,VN_CUST_003373,2025-02-24 19:06:27,shipping,0.0,0.0,USD,COD,Paid,Lazada,South,Regular,2025-10-01T21:32:55.051178
TXN_b3cdb8ad,VN_ORDER_003542,VN_CUST_003373,2025-02-24 19:06:27,discount,-867.95,-20830800.0,USD,COD,Paid,Lazada,South,Regular,2025-10-01T21:32:55.051178
TXN_b992bedb,VN_ORDER_003543,VN_CUST_003792,2024-12-28 19:06:27,purchase,376.13,9027216.0,USD,Bank_Transfer,Paid,Shopee,South,Regular,2025-10-01T21:32:55.051220
TXN_013d743c,VN_ORDER_003544,VN_CUST_002410,2025-07-11 19:06:27,purchase,3051.39,73233337.0,USD,Bank_Transfer,Paid,Shopee,North,High_Value,2025-10-01T21:32:55.051253
TXN_85ba0a32,VN_ORDER_003544,VN_CUST_002410,2025-07-11 19:06:27,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Shopee,North,High_Value,2025-10-01T21:32:55.051253
TXN_a7ad46eb,VN_ORDER_003544,VN_CUST_002410,2025-07-11 19:06:27,discount,-312.54,-7500960.000000001,USD,Bank_Transfer,Paid,Shopee,North,High_Value,2025-10-01T21:32:55.051253
TXN_144a6d0b,VN_ORDER_003545,VN_CUST_003607,2024-12-01 19:06:27,purchase,4176.07,100225752.0,USD,COD,Paid,Shopee,Central,Regular,2025-10-01T21:32:55.051297
TXN_50e5209d,VN_ORDER_003545,VN_CUST_003607,2024-12-01 19:06:27,shipping,0.0,0.0,USD,COD,Paid,Shopee,Central,Regular,2025-10-01T21:32:55.051297
TXN_2ee57d6d,VN_ORDER_003546,VN_CUST_004470,2024-12-11 19:06:27,purchase,4003.91,96093888.0,USD,E_Wallet_MoMo,Paid,Shopee,North,Premium,2025-10-01T21:32:55.051334
TXN_90ddece8,VN_ORDER_003546,VN_CUST_004470,2024-12-11 19:06:27,shipping,0.0,0.0,USD,E_Wallet_MoMo,Paid,Shopee,North,Premium,2025-10-01T21:32:55.051334
TXN_140b4ec7,VN_ORDER_003547,VN_CUST_000725,2025-02-21 19:06:27,purchase,5456.38,130953101.0,USD,Credit_Card,Paid,Sendo,North,Regular,2025-10-01T21:32:55.051371
TXN_965ad1a3,VN_ORDER_003547,VN_CUST_000725,2025-02-21 19:06:27,shipping,0.0,0.0,USD,Credit_Card,Paid,Sendo,North,Regular,2025-10-01T21:32:55.051371
TXN_bb23bebc,VN_ORDER_003547,VN_CUST_000725,2025-02-21 19:06:27,discount,-984.32,-23623680.0,USD,Credit_Card,Paid,Sendo,North,Regular,2025-10-01T21:32:55.051371
TXN_db85c48b,VN_ORDER_003548,VN_CUST_004232,2024-11-06 19:06:27,purchase,1486.46,35675121.0,USD,E_Wallet_MoMo,Paid,Tiki,South,Regular,2025-10-01T21:32:55.051413
TXN_54de2234,VN_ORDER_003548,VN_CUST_004232,2024-11-06 19:06:27,shipping,0.0,0.0,USD,E_Wallet_MoMo,Paid,Tiki,South,Regular,2025-10-01T21:32:55.051413
TXN_6de71437,VN_ORDER_003548,VN_CUST_004232,2024-11-06 19:06:27,discount,-110.18,-2644320.0,USD,E_Wallet_MoMo,Paid,Tiki,South,Regular,2025-10-01T21:32:55.051413
TXN_9b228ed0,VN_ORDER_003549,VN_CUST_004537,2025-07-12 19:06:27,purchase,2927.95,70270728.0,USD,Bank_Transfer,Paid,Lazada,North,Regular,2025-10-01T21:32:55.051468
TXN_707d8000,VN_ORDER_003549,VN_CUST_004537,2025-07-12 19:06:27,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Lazada,North,Regular,2025-10-01T21:32:55.051468
TXN_35db3294,VN_ORDER_003550,VN_CUST_003517,2025-01-18 19:06:27,purchase,678.77,16290384.0,USD,Bank_Transfer,Paid,Shopee,North,High_Value,2025-10-01T21:32:55.051511
TXN_37402eac,VN_ORDER_003551,VN_CUST_000611,2025-02-12 19:06:27,purchase,1409.25,33821955.0,USD,Bank_Transfer,Paid,Shopee,Central,Regular,2025-10-01T21:32:55.051545
TXN_1402cf9b,VN_ORDER_003551,VN_CUST_000611,2025-02-12 19:06:27,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Shopee,Central,Regular,2025-10-01T21:32:55.051545
TXN_756cf263,VN_ORDER_003551,VN_CUST_000611,2025-02-12 19:06:27,discount,-24.62,-590880.0,USD,Bank_Transfer,Paid,Shopee,Central,Regular,2025-10-01T21:32:55.051545
TXN_54f46e5f,VN_ORDER_003552,VN_CUST_002598,2025-03-02 19:06:27,purchase,4133.99,99215868.0,USD,COD,Paid,Lazada,Central,Regular,2025-10-01T21:32:55.051587
TXN_e7234e82,VN_ORDER_003552,VN_CUST_002598,2025-03-02 19:06:27,shipping,0.0,0.0,USD,COD,Paid,Lazada,Central,Regular,2025-10-01T21:32:55.051587
TXN_a6668ad4,VN_ORDER_003552,VN_CUST_002598,2025-03-02 19:06:27,discount,-3.09,-74160.0,USD,COD,Paid,Lazada,Central,Regular,2025-10-01T21:32:55.051587
TXN_c17b800f,VN_ORDER_003553,VN_CUST_004166,2025-04-08 19:06:27,purchase,1279.57,30709697.0,USD,Credit_Card,Paid,Shopee,North,Regular,2025-10-01T21:32:55.051627
TXN_984116a9,VN_ORDER_003553,VN_CUST_004166,2025-04-08 19:06:27,shipping,0.0,0.0,USD,Credit_Card,Paid,Shopee,North,Regular,2025-10-01T21:32:55.051627
TXN_fd89d1d3,VN_ORDER_003553,VN_CUST_004166,2025-04-08 19:06:27,discount,-58.23,-1397520.0,USD,Credit_Card,Paid,Shopee,North,Regular,2025-10-01T21:32:55.051627
TXN_d642d3f8,VN_ORDER_003554,VN_CUST_001790,2024-10-22 19:06:27,purchase,4494.45,107866704.0,USD,Credit_Card,Paid,Lazada,North,High_Value,2025-10-01T21:32:55.051670
TXN_67ffc6bf,VN_ORDER_003554,VN_CUST_001790,2024-10-22 19:06:27,shipping,0.0,0.0,USD,Credit_Card,Paid,Lazada,North,High_Value,2025-10-01T21:32:55.051670
TXN_764783aa,VN_ORDER_003555,VN_CUST_001586,2025-09-05 19:06:27,purchase,1749.93,41998440.0,USD,COD,Paid,Shopee,South,High_Value,2025-10-01T21:32:55.051709
TXN_c20686cc,VN_ORDER_003555,VN_CUST_001586,2025-09-05 19:06:27,shipping,0.0,0.0,USD,COD,Paid,Shopee,South,High_Value,2025-10-01T21:32:55.051709
TXN_572ea687,VN_ORDER_003556,VN_CUST_003056,2024-10-25 19:06:27,purchase,1096.17,26308128.0,USD,E_Wallet_MoMo,Paid,Lazada,North,Regular,2025-10-01T21:32:55.051748
TXN_08b64116,VN_ORDER_003556,VN_CUST_003056,2024-10-25 19:06:27,shipping,0.0,0.0,USD,E_Wallet_MoMo,Paid,Lazada,North,Regular,2025-10-01T21:32:55.051748
TXN_18847a89,VN_ORDER_003557,VN_CUST_003238,2025-02-01 19:06:27,purchase,811.5,19476072.0,USD,COD,Paid,Shopee,South,Regular,2025-10-01T21:32:55.051787
TXN_5a19d3cd,VN_ORDER_003558,VN_CUST_003047,2025-05-27 19:06:27,purchase,1451.1,34826352.0,USD,E_Wallet_ZaloPay,Paid,Shopee,South,Regular,2025-10-01T21:32:55.051820
TXN_0a190ebb,VN_ORDER_003558,VN_CUST_003047,2025-05-27 19:06:27,shipping,0.0,0.0,USD,E_Wallet_ZaloPay,Paid,Shopee,South,Regular,2025-10-01T21:32:55.051820
TXN_ffa6a30a,VN_ORDER_003559,VN_CUST_000401,2025-03-24 19:06:27,purchase,6515.14,156363240.0,USD,E_Wallet_MoMo,Paid,Shopee,South,Premium,2025-10-01T21:32:55.051865
TXN_a5bad68d,VN_ORDER_003559,VN_CUST_000401,2025-03-24 19:06:27,shipping,0.0,0.0,USD,E_Wallet_MoMo,Paid,Shopee,South,Premium,2025-10-01T21:32:55.051865
TXN_02ae17ca,VN_ORDER_003560,VN_CUST_004457,2025-06-08 19:06:27,purchase,2016.33,48391992.0,USD,COD,Paid,Lazada,Central,Premium,2025-10-01T21:32:55.051908
TXN_9ddf9c3c,VN_ORDER_003560,VN_CUST_004457,2025-06-08 19:06:27,shipping,0.0,0.0,USD,COD,Paid,Lazada,Central,Premium,2025-10-01T21:32:55.051908
TXN_e6e19835,VN_ORDER_003561,VN_CUST_000218,2024-10-18 19:06:27,purchase,1697.39,40737281.0,USD,E_Wallet_ZaloPay,Paid,Lazada,North,Premium,2025-10-01T21:32:55.051952
TXN_9fa5b5d6,VN_ORDER_003561,VN_CUST_000218,2024-10-18 19:06:27,shipping,0.0,0.0,USD,E_Wallet_ZaloPay,Paid,Lazada,North,Premium,2025-10-01T21:32:55.051952
TXN_fa58754e,VN_ORDER_003561,VN_CUST_000218,2024-10-18 19:06:27,discount,-19.1,-458400.00000000006,USD,E_Wallet_ZaloPay,Paid,Lazada,North,Premium,2025-10-01T21:32:55.051952
TXN_b74d0548,VN_ORDER_003562,VN_CUST_000493,2025-07-24 19:06:27,purchase,1163.73,27929616.0,USD,Credit_Card,Paid,Lazada,North,Regular,2025-10-01T21:32:55.051998
TXN_13be86a2,VN_ORDER_003562,VN_CUST_000493,2025-07-24 19:06:27,shipping,0.0,0.0,USD,Credit_Card,Paid,Lazada,North,Regular,2025-10-01T21:32:55.051998
TXN_eb9fed58,VN_ORDER_003563,VN_CUST_001982,2025-02-18 19:06:27,purchase,137.61,3302640.0,USD,E_Wallet_ZaloPay,Paid,Shopee,South,High_Value,2025-10-01T21:32:55.052052
TXN_d063d4d3,VN_ORDER_003564,VN_CUST_002799,2025-06-02 19:06:27,purchase,3689.6,88550352.0,USD,Bank_Transfer,Paid,Tiki,Central,Regular,2025-10-01T21:32:55.052087
TXN_3daf1a63,VN_ORDER_003564,VN_CUST_002799,2025-06-02 19:06:27,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Tiki,Central,Regular,2025-10-01T21:32:55.052087
TXN_31989cbd,VN_ORDER_003565,VN_CUST_003516,2025-02-18 19:06:27,purchase,1557.69,37384512.0,USD,E_Wallet_ZaloPay,Paid,Tiki,Central,Regular,2025-10-01T21:32:55.052124
TXN_bf342872,VN_ORDER_003565,VN_CUST_003516,2025-02-18 19:06:27,shipping,0.0,0.0,USD,E_Wallet_ZaloPay,Paid,Tiki,Central,Regular,2025-10-01T21:32:55.052124
TXN_528ed313,VN_ORDER_003566,VN_CUST_002318,2025-01-01 19:06:27,purchase,5654.25,135702072.0,USD,Credit_Card,Paid,Sendo,South,Premium,2025-10-01T21:32:55.052161
TXN_644226d5,VN_ORDER_003566,VN_CUST_002318,2025-01-01 19:06:27,shipping,0.0,0.0,USD,Credit_Card,Paid,Sendo,South,Premium,2025-10-01T21:32:55.052161
TXN_527a3f36,VN_ORDER_003567,VN_CUST_004514,2025-06-29 19:06:27,purchase,550.64,13215312.0,USD,E_Wallet_ZaloPay,Paid,Tiki,Central,Premium,2025-10-01T21:32:55.052197
TXN_3ef88d3a,VN_ORDER_003568,VN_CUST_004570,2025-05-03 19:06:27,purchase,1400.01,33600336.0,USD,Bank_Transfer,Paid,Tiki,South,Regular,2025-10-01T21:32:55.052230
TXN_75078277,VN_ORDER_003568,VN_CUST_004570,2025-05-03 19:06:27,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Tiki,South,Regular,2025-10-01T21:32:55.052230
TXN_92bbb13b,VN_ORDER_003569,VN_CUST_001676,2025-02-10 19:06:27,purchase,2931.29,70350974.0,USD,Bank_Transfer,Paid,Sendo,North,Regular,2025-10-01T21:32:55.052269
TXN_493bfc43,VN_ORDER_003569,VN_CUST_001676,2025-02-10 19:06:27,shipping,0.0,0.0,USD,Bank_Transfer,Paid,Sendo,North,Regular,2025-10-01T21:32:55.052269
TXN_c56e2656,VN_ORDER_003569,VN_CUST_001676,2025-02-10 19:06:27,discount,-67.07,-1609679.9999999998,USD,Bank_Transfer,Paid,Sendo,North,Regular,2025-10-01T21:32:55.052269
TXN_b2969eff,VN_ORDER_003570,VN_CUST_000005,2025-08-18 19:06:27,purchase,1332.88,31989161.0,USD,Credit_Card,Paid,Tiki,Central,High_Value,2025-10-01T21:32:55.052310
TXN_5d91dbba,VN_ORDER_003570,VN_CUST_000005,2025-08-18 19:06:27,shipping,0.0,0.0,USD,Credit_Card,Paid,Tiki,Central,High_Value,2025-10-01T21:32:55.052310
TXN_f26218e4,VN_ORDER_003570,VN_CUST_000005,2025-08-18 19:06:27,discount,-224.81,-5395440.0,USD,Credit_Card,Paid,Tiki,Central,High_Value,2025-10-01T21:32:55.052310
TXN_adf9bd5c,VN_ORDER_003571,VN_CUST_001968,2025-03-27 19:06:27,purchase,436.93,10486344.0,USD,COD,Paid,Tiki,South,Regular,2025-10-01T21:32:55.052359
TXN_ade069cc,VN_ORDER_003572,VN_CUST_000955,2025-01-04 19:06:27,purchase,3058.92,73414176.0,USD,E_Wallet_ZaloPay,Paid,Tiki,North,Regular,2025-10-01T21:32:55.052398
TXN_70f87d51,VN_ORDER_003572,VN_CUST_000955,2025-01-04 19:06:27,shipping,0.0,0.0,USD,E_Wallet_ZaloPay,Paid,Tiki,North,Regular,2025-10-01T21:32:55.052398
TXN_a385d6da,VN_ORDER_003573,VN_CUST_000632,2025-08-15 19:06:27,purchase,893.31,21439440.0,USD,COD,Paid,Sendo,South,Regular,2025-10-01T21:32:55.052437
TXN_0b39524b,VN_ORDER_003574,VN_CUST_004874,2025-06-17 19:06:27,purchase,2784.72,66833184.0,USD,E_Wallet_ZaloPay,Paid,Tiki,South,High_Value,2025-10-01T21:32:55.052595
TXN_aedd6271,VN_ORDER_003574,VN_CUST_004874,2025-06-17 19:06:27,shipping,0.0,0.0,USD,E_Wallet_ZaloPay,Paid,Tiki,South,High_Value,2025-10-01T21:32:55.052595
TXN_046dcb6b,VN_ORDER_003575,VN_CUST_003737,2024-11-13 19:06:27,purchase,1486.42,35674056.0,USD,COD,Paid,Shopee,South,Regular,2025-10-01T21:32:55.052668
TXN_84627425,VN_ORDER_003575,VN_CUST_003737,2024-11-13 19:06:27,shipping,0.0,0.0,USD,COD,Paid,Shopee,South,Regular,2025-10-01T21:32:55.052668
TXN_7ecfc542,VN_ORDER_003576,VN_CUST_003634,2025-06-20 19:06:27,purchase,1405.64,33735240.0,USD,COD,Paid,Shopee,South,Premium,2025-10-01T21:32:55.052734
TXN_f2fa90e1,VN_ORDER_003576,VN_CUST_003634,2025-06-20 19:06:27,shipping,0.0,0.0,USD,COD,Paid,Shopee,South,Premium,2025-10-01T21:32:55.052734
TXN_f11721d3,VN_ORDER_003577,VN_CUST_000169,2024-11-27 19:06:27,purchase,3197.75,76746005.0,USD,E_Wallet_MoMo,Paid,Lazada,North,Regular,2025-10-01T21:32:55.052806
TXN_ba50208e,VN_ORDER_003577,VN_CUST_000169,2024-11-27 19:06:27,shipping,0.0,0.0,USD,E_Wallet_MoMo,Paid,Lazada,North,Regular,2025-10-01T21:32:55.052806
TXN_478fdb00,VN_ORDER_003577,VN_CUST_000169,2024-11-27 19:06:27,discount,-469.73,-11273520.0,USD,E_Wallet_MoMo,Paid,Lazada,North,Regular,2025-10-01T21:32:55.052806
TXN_cfcbbca2,VN_ORDER_003578,VN_CUST_003240,2025-08-08 19:06:27,purchase,1279.32,30703641.0,USD,E_Wallet_MoMo,Paid,Lazada,North,Regular,2025-10-01T21:32:55.052857
TXN_f13a0ba9,VN_ORDER_003578,VN_CUST_003240,2025-08-08 19:06:27,shipping,0.0,0.0,USD,E_Wallet_MoMo,Paid,Lazada,North,Regular,2025-10-01T21:32:55.052857
TXN_c6ba2a04,VN_ORDER_003578,VN_CUST_003240,2025-08-08 19:06:27,discount,-125.25,-3006000.0,USD,E_Wallet_MoMo,Paid,Lazada,North,Regular,2025-10-01T21:32:55.052857
TXN_d944c3a5,VN_ORDER_003579,VN_CUST_001339,2024-10-08 19:06:27,purchase,3198.33,76759848.0,USD,E_Wallet_ZaloPay,Paid,Shopee,North,Premium,2025-10-01T21:32:55.052904
TXN_ee5ec6d7,VN_ORDER_003579,VN_CUST_001339,2024-10-08 19:06:27,shipping,0.0,0.0,USD,E_Wallet_ZaloPay,Paid,Shopee,North,Premium,2025-10-01T21:32:55.052904
TXN_1e08900c,VN_ORDER_003580,VN_CUST_004465,2025-02-20 19:06:27,purchase,490.31,11767536.0,USD,COD,Paid,Tiki,North,Regular,2025-10-01T21:32:55.052943
TXN_116fdf7e,VN_ORDER_003581,VN_CUST_002313,2024-11-20 19:06:27,purchase,625.0,14999952.0,USD,COD,Paid,Tiki,South,High_Value,2025-10-01T21:32:55.052978
